"Time","Buses.On.Route","RouteID"
"1372882500","6","7Y"
"1372882560","8","7Y"
"1372882620","8","7Y"
"1372882680","8","7Y"
"1372882740","8","7Y"
"1372882800","8","7Y"
"1372882860","8","7Y"
"1372882920","8","7Y"
"1372882980","8","7Y"
"1372883040","6","7Y"
"1372883100","6","7Y"
"1372883160","6","7Y"
"1372883220","4","7Y"
"1372883280","6","7Y"
"1372883340","6","7Y"
"1372883400","6","7Y"
"1372883460","8","7Y"
"1372883520","8","7Y"
"1372883580","8","7Y"
"1372883640","8","7Y"
"1372883700","8","7Y"
"1372883760","8","7Y"
"1372883820","8","7Y"
"1372883880","8","7Y"
"1372883940","8","7Y"
"1372884000","8","7Y"
"1372884060","8","7Y"
"1372884120","8","7Y"
"1372884180","8","7Y"
"1372884240","8","7Y"
"1372884300","8","7Y"
"1372884360","8","7Y"
"1372884420","8","7Y"
"1372884480","8","7Y"
"1372884540","8","7Y"
"1372884600","8","7Y"
"1372884660","10","7Y"
"1372884720","10","7Y"
"1372884780","10","7Y"
"1372884840","10","7Y"
"1372884900","10","7Y"
"1372884960","8","7Y"
"1372885020","8","7Y"
"1372885080","8","7Y"
"1372885140","8","7Y"
"1372885200","8","7Y"
"1372885260","10","7Y"
"1372885320","10","7Y"
"1372885380","10","7Y"
"1372885440","10","7Y"
"1372885500","10","7Y"
"1372885560","10","7Y"
"1372885620","12","7Y"
"1372885680","12","7Y"
"1372885740","12","7Y"
"1372885800","12","7Y"
"1372885860","12","7Y"
"1372885920","12","7Y"
"1372885980","14","7Y"
"1372886040","14","7Y"
"1372886100","14","7Y"
"1372886160","14","7Y"
"1372886220","12","7Y"
"1372886280","10","7Y"
"1372886340","10","7Y"
"1372886400","10","7Y"
"1372886460","12","7Y"
"1372886520","12","7Y"
"1372886580","12","7Y"
"1372886640","12","7Y"
"1372886700","14","7Y"
"1372886760","14","7Y"
"1372886820","12","7Y"
"1372886880","12","7Y"
"1372886940","12","7Y"
"1372887000","12","7Y"
"1372887060","12","7Y"
"1372887120","10","7Y"
"1372887180","10","7Y"
"1372887240","10","7Y"
"1372887300","10","7Y"
"1372887360","10","7Y"
"1372887420","10","7Y"
"1372887480","10","7Y"
"1372887540","10","7Y"
"1372887600","10","7Y"
"1372887660","10","7Y"
"1372887720","10","7Y"
"1372887780","10","7Y"
"1372887840","10","7Y"
"1372887900","10","7Y"
"1372887960","10","7Y"
"1372888020","8","7Y"
"1372888080","8","7Y"
"1372888140","8","7Y"
"1372888200","8","7Y"
"1372888260","8","7Y"
"1372888320","8","7Y"
"1372888380","10","7Y"
"1372888440","10","7Y"
"1372888500","10","7Y"
"1372888560","10","7Y"
"1372888620","10","7Y"
"1372888680","8","7Y"
"1372888740","8","7Y"
"1372888800","8","7Y"
"1372888860","8","7Y"
"1372888920","8","7Y"
"1372888980","8","7Y"
"1372889040","8","7Y"
"1372889100","8","7Y"
"1372889160","6","7Y"
"1372889220","6","7Y"
"1372889280","6","7Y"
"1372889340","6","7Y"
"1372889400","6","7Y"
"1372889460","6","7Y"
"1372889520","6","7Y"
"1372889580","8","7Y"
"1372889640","8","7Y"
"1372889700","6","7Y"
"1372889760","6","7Y"
"1372889820","6","7Y"
"1372889880","8","7Y"
"1372889940","8","7Y"
"1372890000","8","7Y"
"1372890060","8","7Y"
"1372890120","6","7Y"
"1372890180","6","7Y"
"1372890240","6","7Y"
"1372890300","6","7Y"
"1372890360","6","7Y"
"1372890420","6","7Y"
"1372890480","6","7Y"
"1372890540","6","7Y"
"1372890600","6","7Y"
"1372890660","6","7Y"
"1372890720","6","7Y"
"1372890780","6","7Y"
"1372890840","8","7Y"
"1372890900","8","7Y"
"1372890960","8","7Y"
"1372891020","8","7Y"
"1372891080","8","7Y"
"1372891140","8","7Y"
"1372891200","8","7Y"
"1372891260","6","7Y"
"1372891320","6","7Y"
"1372891380","6","7Y"
"1372891440","6","7Y"
"1372891500","4","7Y"
"1372891560","4","7Y"
"1372891620","4","7Y"
"1372891680","4","7Y"
"1372891740","4","7Y"
"1372891800","4","7Y"
"1372891860","4","7Y"
"1372891920","4","7Y"
"1372891980","4","7Y"
"1372892040","4","7Y"
"1372892100","4","7Y"
"1372892160","4","7Y"
"1372892220","4","7Y"
"1372892280","4","7Y"
"1372892340","4","7Y"
"1372892400","4","7Y"
"1372892460","4","7Y"
"1372892520","4","7Y"
"1372892580","4","7Y"
"1372892640","4","7Y"
"1372892700","2","7Y"
"1372892760","2","7Y"
"1372892820","2","7Y"
"1372892880","2","7Y"
"1372892940","2","7Y"
"1372893000","2","7Y"
"1372893060","2","7Y"
"1372893120","2","7Y"
"1372893180","2","7Y"
"1372893240","0","7Y"
"1372893300","0","7Y"
"1372893360","0","7Y"
"1372893420","0","7Y"
"1372893480","0","7Y"
"1372893540","0","7Y"
"1372893600","0","7Y"
"1372893660","0","7Y"
"1372893720","0","7Y"
"1372893780","0","7Y"
"1372893840","0","7Y"
"1372893900","0","7Y"
"1372893960","0","7Y"
"1372894020","0","7Y"
"1372894080","0","7Y"
"1372894140","0","7Y"
"1372894200","0","7Y"
"1372894260","0","7Y"
"1372894320","0","7Y"
"1372894380","0","7Y"
"1372894440","0","7Y"
"1372894500","0","7Y"
"1372894560","0","7Y"
"1372894620","0","7Y"
"1372894680","0","7Y"
"1372894740","0","7Y"
"1372894800","0","7Y"
"1372894860","0","7Y"
"1372894920","0","7Y"
"1372894980","0","7Y"
"1372895040","0","7Y"
"1372895100","0","7Y"
"1372895160","0","7Y"
"1372895220","0","7Y"
"1372895280","0","7Y"
"1372895340","0","7Y"
"1372895400","0","7Y"
"1372895460","0","7Y"
"1372895520","0","7Y"
"1372895580","0","7Y"
"1372895640","0","7Y"
"1372895700","0","7Y"
"1372895760","0","7Y"
"1372895820","0","7Y"
"1372895880","0","7Y"
"1372895940","0","7Y"
"1372896000","0","7Y"
"1372896060","0","7Y"
"1372896120","0","7Y"
"1372896180","0","7Y"
"1372896240","0","7Y"
"1372896300","0","7Y"
"1372896360","0","7Y"
"1372896420","0","7Y"
"1372896480","0","7Y"
"1372896540","0","7Y"
"1372896600","0","7Y"
"1372896660","0","7Y"
"1372896720","0","7Y"
"1372896780","0","7Y"
"1372896840","0","7Y"
"1372896900","0","7Y"
"1372896960","0","7Y"
"1372897020","0","7Y"
"1372897080","0","7Y"
"1372897140","0","7Y"
"1372897200","0","7Y"
"1372897260","0","7Y"
"1372897320","0","7Y"
"1372897380","0","7Y"
"1372897440","0","7Y"
"1372897500","0","7Y"
"1372897560","0","7Y"
"1372897620","0","7Y"
"1372897680","0","7Y"
"1372897740","0","7Y"
"1372897800","0","7Y"
"1372897860","0","7Y"
"1372897920","0","7Y"
"1372897980","0","7Y"
"1372898040","0","7Y"
"1372898100","0","7Y"
"1372898160","0","7Y"
"1372898220","0","7Y"
"1372898280","0","7Y"
"1372898340","0","7Y"
"1372898400","0","7Y"
"1372898460","0","7Y"
"1372898520","0","7Y"
"1372898580","0","7Y"
"1372898640","0","7Y"
"1372898700","0","7Y"
"1372898760","0","7Y"
"1372898820","0","7Y"
"1372898880","0","7Y"
"1372898940","0","7Y"
"1372899000","0","7Y"
"1372899060","0","7Y"
"1372899120","0","7Y"
"1372899180","0","7Y"
"1372899240","0","7Y"
"1372899300","0","7Y"
"1372899360","0","7Y"
"1372899420","0","7Y"
"1372899480","0","7Y"
"1372899540","0","7Y"
"1372899600","0","7Y"
"1372899660","0","7Y"
"1372899720","0","7Y"
"1372899780","0","7Y"
"1372899840","0","7Y"
"1372899900","0","7Y"
"1372899960","0","7Y"
"1372900020","0","7Y"
"1372900080","0","7Y"
"1372900140","0","7Y"
"1372900200","0","7Y"
"1372900260","0","7Y"
"1372900320","0","7Y"
"1372900380","0","7Y"
"1372900440","0","7Y"
"1372900500","0","7Y"
"1372900560","0","7Y"
"1372900620","0","7Y"
"1372900680","0","7Y"
"1372900740","0","7Y"
"1372900800","0","7Y"
"1372900860","0","7Y"
"1372900920","0","7Y"
"1372900980","0","7Y"
"1372901040","0","7Y"
"1372901100","0","7Y"
"1372901160","0","7Y"
"1372901220","0","7Y"
"1372901280","0","7Y"
"1372901340","0","7Y"
"1372901400","0","7Y"
"1372901460","0","7Y"
"1372901520","0","7Y"
"1372901580","0","7Y"
"1372901640","0","7Y"
"1372901700","0","7Y"
"1372901760","0","7Y"
"1372901820","0","7Y"
"1372901880","0","7Y"
"1372901940","0","7Y"
"1372902000","0","7Y"
"1372902060","0","7Y"
"1372902120","0","7Y"
"1372902180","0","7Y"
"1372902240","0","7Y"
"1372902300","0","7Y"
"1372902360","0","7Y"
"1372902420","0","7Y"
"1372902480","0","7Y"
"1372902540","0","7Y"
"1372902600","0","7Y"
"1372902660","0","7Y"
"1372902720","0","7Y"
"1372902780","0","7Y"
"1372902840","0","7Y"
"1372902900","0","7Y"
"1372902960","0","7Y"
"1372903020","0","7Y"
"1372903080","0","7Y"
"1372903140","0","7Y"
"1372903200","0","7Y"
"1372903260","0","7Y"
"1372903320","0","7Y"
"1372903380","0","7Y"
"1372903440","0","7Y"
"1372903500","0","7Y"
"1372903560","0","7Y"
"1372903620","0","7Y"
"1372903680","0","7Y"
"1372903740","0","7Y"
"1372903800","0","7Y"
"1372903860","0","7Y"
"1372903920","0","7Y"
"1372903980","0","7Y"
"1372904040","0","7Y"
"1372904100","0","7Y"
"1372904160","0","7Y"
"1372904220","0","7Y"
"1372904280","0","7Y"
"1372904340","0","7Y"
"1372904400","0","7Y"
"1372904460","0","7Y"
"1372904520","0","7Y"
"1372904580","0","7Y"
"1372904640","0","7Y"
"1372904700","0","7Y"
"1372904760","0","7Y"
"1372904820","0","7Y"
"1372904880","0","7Y"
"1372904940","0","7Y"
"1372905000","0","7Y"
"1372905060","0","7Y"
"1372905120","0","7Y"
"1372905180","0","7Y"
"1372905240","0","7Y"
"1372905300","0","7Y"
"1372905360","0","7Y"
"1372905420","0","7Y"
"1372905480","0","7Y"
"1372905540","0","7Y"
"1372905600","0","7Y"
"1372905660","0","7Y"
"1372905720","0","7Y"
"1372905780","0","7Y"
"1372905840","0","7Y"
"1372905900","0","7Y"
"1372905960","0","7Y"
"1372906020","0","7Y"
"1372906080","0","7Y"
"1372906140","0","7Y"
"1372906200","0","7Y"
"1372906260","0","7Y"
"1372906320","0","7Y"
"1372906380","0","7Y"
"1372906440","0","7Y"
"1372906500","0","7Y"
"1372906560","0","7Y"
"1372906620","0","7Y"
"1372906680","0","7Y"
"1372906740","0","7Y"
"1372906800","0","7Y"
"1372906860","0","7Y"
"1372906920","0","7Y"
"1372906980","0","7Y"
"1372907040","0","7Y"
"1372907100","0","7Y"
"1372907160","0","7Y"
"1372907220","0","7Y"
"1372907280","0","7Y"
"1372907340","0","7Y"
"1372907400","0","7Y"
"1372907460","0","7Y"
"1372907520","0","7Y"
"1372907580","0","7Y"
"1372907640","0","7Y"
"1372907700","0","7Y"
"1372907760","0","7Y"
"1372907820","0","7Y"
"1372907880","0","7Y"
"1372907940","0","7Y"
"1372908000","0","7Y"
"1372908060","0","7Y"
"1372908120","0","7Y"
"1372908180","0","7Y"
"1372908240","0","7Y"
"1372908300","0","7Y"
"1372908360","0","7Y"
"1372908420","0","7Y"
"1372908480","0","7Y"
"1372908540","0","7Y"
"1372908600","0","7Y"
"1372908660","0","7Y"
"1372908720","0","7Y"
"1372908780","0","7Y"
"1372908840","0","7Y"
"1372908900","0","7Y"
"1372908960","0","7Y"
"1372909020","0","7Y"
"1372909080","0","7Y"
"1372909140","0","7Y"
"1372909200","0","7Y"
"1372909260","0","7Y"
"1372909320","0","7Y"
"1372909380","0","7Y"
"1372909440","0","7Y"
"1372909500","0","7Y"
"1372909560","0","7Y"
"1372909620","0","7Y"
"1372909680","0","7Y"
"1372909740","0","7Y"
"1372909800","0","7Y"
"1372909860","0","7Y"
"1372909920","0","7Y"
"1372909980","0","7Y"
"1372910040","0","7Y"
"1372910100","0","7Y"
"1372910160","0","7Y"
"1372910220","0","7Y"
"1372910280","0","7Y"
"1372910340","0","7Y"
"1372910400","0","7Y"
"1372824000","0","80"
"1372824060","0","80"
"1372824120","0","80"
"1372824180","0","80"
"1372824240","0","80"
"1372824300","0","80"
"1372824360","0","80"
"1372824420","0","80"
"1372824480","0","80"
"1372824540","0","80"
"1372824600","0","80"
"1372824660","0","80"
"1372824720","0","80"
"1372824780","0","80"
"1372824840","0","80"
"1372824900","0","80"
"1372824960","0","80"
"1372825020","0","80"
"1372825080","0","80"
"1372825140","0","80"
"1372825200","0","80"
"1372825260","0","80"
"1372825320","0","80"
"1372825380","0","80"
"1372825440","0","80"
"1372825500","0","80"
"1372825560","0","80"
"1372825620","0","80"
"1372825680","0","80"
"1372825740","0","80"
"1372825800","0","80"
"1372825860","0","80"
"1372825920","0","80"
"1372825980","0","80"
"1372826040","0","80"
"1372826100","0","80"
"1372826160","0","80"
"1372826220","0","80"
"1372826280","0","80"
"1372826340","0","80"
"1372826400","0","80"
"1372826460","0","80"
"1372826520","0","80"
"1372826580","0","80"
"1372826640","0","80"
"1372826700","0","80"
"1372826760","0","80"
"1372826820","0","80"
"1372826880","0","80"
"1372826940","0","80"
"1372827000","0","80"
"1372827060","0","80"
"1372827120","0","80"
"1372827180","0","80"
"1372827240","0","80"
"1372827300","0","80"
"1372827360","0","80"
"1372827420","0","80"
"1372827480","0","80"
"1372827540","0","80"
"1372827600","0","80"
"1372827660","0","80"
"1372827720","0","80"
"1372827780","0","80"
"1372827840","0","80"
"1372827900","0","80"
"1372827960","0","80"
"1372828020","0","80"
"1372828080","0","80"
"1372828140","0","80"
"1372828200","0","80"
"1372828260","0","80"
"1372828320","0","80"
"1372828380","0","80"
"1372828440","0","80"
"1372828500","0","80"
"1372828560","0","80"
"1372828620","0","80"
"1372828680","0","80"
"1372828740","0","80"
"1372828800","0","80"
"1372828860","0","80"
"1372828920","0","80"
"1372828980","0","80"
"1372829040","0","80"
"1372829100","0","80"
"1372829160","0","80"
"1372829220","0","80"
"1372829280","0","80"
"1372829340","0","80"
"1372829400","0","80"
"1372829460","0","80"
"1372829520","0","80"
"1372829580","0","80"
"1372829640","0","80"
"1372829700","0","80"
"1372829760","0","80"
"1372829820","0","80"
"1372829880","0","80"
"1372829940","0","80"
"1372830000","0","80"
"1372830060","0","80"
"1372830120","0","80"
"1372830180","0","80"
"1372830240","0","80"
"1372830300","0","80"
"1372830360","0","80"
"1372830420","0","80"
"1372830480","0","80"
"1372830540","0","80"
"1372830600","0","80"
"1372830660","0","80"
"1372830720","0","80"
"1372830780","0","80"
"1372830840","0","80"
"1372830900","0","80"
"1372830960","0","80"
"1372831020","0","80"
"1372831080","0","80"
"1372831140","0","80"
"1372831200","0","80"
"1372831260","0","80"
"1372831320","0","80"
"1372831380","0","80"
"1372831440","0","80"
"1372831500","0","80"
"1372831560","0","80"
"1372831620","0","80"
"1372831680","0","80"
"1372831740","0","80"
"1372831800","0","80"
"1372831860","0","80"
"1372831920","0","80"
"1372831980","0","80"
"1372832040","0","80"
"1372832100","0","80"
"1372832160","0","80"
"1372832220","0","80"
"1372832280","0","80"
"1372832340","0","80"
"1372832400","0","80"
"1372832460","0","80"
"1372832520","0","80"
"1372832580","0","80"
"1372832640","0","80"
"1372832700","0","80"
"1372832760","0","80"
"1372832820","0","80"
"1372832880","0","80"
"1372832940","0","80"
"1372833000","0","80"
"1372833060","0","80"
"1372833120","0","80"
"1372833180","0","80"
"1372833240","0","80"
"1372833300","0","80"
"1372833360","0","80"
"1372833420","0","80"
"1372833480","0","80"
"1372833540","0","80"
"1372833600","0","80"
"1372833660","0","80"
"1372833720","0","80"
"1372833780","0","80"
"1372833840","0","80"
"1372833900","0","80"
"1372833960","0","80"
"1372834020","0","80"
"1372834080","0","80"
"1372834140","0","80"
"1372834200","0","80"
"1372834260","0","80"
"1372834320","0","80"
"1372834380","0","80"
"1372834440","0","80"
"1372834500","0","80"
"1372834560","0","80"
"1372834620","0","80"
"1372834680","0","80"
"1372834740","0","80"
"1372834800","0","80"
"1372834860","0","80"
"1372834920","0","80"
"1372834980","0","80"
"1372835040","0","80"
"1372835100","0","80"
"1372835160","0","80"
"1372835220","0","80"
"1372835280","0","80"
"1372835340","0","80"
"1372835400","0","80"
"1372835460","0","80"
"1372835520","0","80"
"1372835580","0","80"
"1372835640","0","80"
"1372835700","0","80"
"1372835760","0","80"
"1372835820","0","80"
"1372835880","0","80"
"1372835940","0","80"
"1372836000","0","80"
"1372836060","0","80"
"1372836120","0","80"
"1372836180","0","80"
"1372836240","0","80"
"1372836300","0","80"
"1372836360","0","80"
"1372836420","0","80"
"1372836480","0","80"
"1372836540","0","80"
"1372836600","0","80"
"1372836660","0","80"
"1372836720","0","80"
"1372836780","0","80"
"1372836840","0","80"
"1372836900","0","80"
"1372836960","0","80"
"1372837020","0","80"
"1372837080","0","80"
"1372837140","0","80"
"1372837200","0","80"
"1372837260","0","80"
"1372837320","0","80"
"1372837380","0","80"
"1372837440","0","80"
"1372837500","0","80"
"1372837560","0","80"
"1372837620","0","80"
"1372837680","0","80"
"1372837740","0","80"
"1372837800","0","80"
"1372837860","0","80"
"1372837920","0","80"
"1372837980","0","80"
"1372838040","0","80"
"1372838100","0","80"
"1372838160","0","80"
"1372838220","0","80"
"1372838280","0","80"
"1372838340","0","80"
"1372838400","0","80"
"1372838460","0","80"
"1372838520","0","80"
"1372838580","0","80"
"1372838640","0","80"
"1372838700","0","80"
"1372838760","0","80"
"1372838820","0","80"
"1372838880","0","80"
"1372838940","0","80"
"1372839000","0","80"
"1372839060","0","80"
"1372839120","0","80"
"1372839180","0","80"
"1372839240","0","80"
"1372839300","0","80"
"1372839360","0","80"
"1372839420","0","80"
"1372839480","0","80"
"1372839540","0","80"
"1372839600","0","80"
"1372839660","0","80"
"1372839720","0","80"
"1372839780","0","80"
"1372839840","0","80"
"1372839900","0","80"
"1372839960","0","80"
"1372840020","0","80"
"1372840080","0","80"
"1372840140","0","80"
"1372840200","0","80"
"1372840260","0","80"
"1372840320","0","80"
"1372840380","2","80"
"1372840440","2","80"
"1372840500","2","80"
"1372840560","2","80"
"1372840620","2","80"
"1372840680","2","80"
"1372840740","2","80"
"1372840800","2","80"
"1372840860","2","80"
"1372840920","2","80"
"1372840980","2","80"
"1372841040","2","80"
"1372841100","2","80"
"1372841160","2","80"
"1372841220","2","80"
"1372841280","2","80"
"1372841340","2","80"
"1372841400","2","80"
"1372841460","2","80"
"1372841520","4","80"
"1372841580","4","80"
"1372841640","4","80"
"1372841700","4","80"
"1372841760","4","80"
"1372841820","6","80"
"1372841880","6","80"
"1372841940","6","80"
"1372842000","6","80"
"1372842060","6","80"
"1372842120","6","80"
"1372842180","6","80"
"1372842240","6","80"
"1372842300","6","80"
"1372842360","6","80"
"1372842420","8","80"
"1372842480","8","80"
"1372842540","8","80"
"1372842600","8","80"
"1372842660","8","80"
"1372842720","10","80"
"1372842780","10","80"
"1372842840","10","80"
"1372842900","10","80"
"1372842960","10","80"
"1372843020","10","80"
"1372843080","8","80"
"1372843140","8","80"
"1372843200","8","80"
"1372843260","8","80"
"1372843320","10","80"
"1372843380","10","80"
"1372843440","12","80"
"1372843500","12","80"
"1372843560","12","80"
"1372843620","12","80"
"1372843680","12","80"
"1372843740","12","80"
"1372843800","12","80"
"1372843860","12","80"
"1372843920","12","80"
"1372843980","12","80"
"1372844040","12","80"
"1372844100","12","80"
"1372844160","12","80"
"1372844220","10","80"
"1372844280","10","80"
"1372844340","12","80"
"1372844400","12","80"
"1372844460","12","80"
"1372844520","14","80"
"1372844580","14","80"
"1372844640","14","80"
"1372844700","12","80"
"1372844760","12","80"
"1372844820","12","80"
"1372844880","12","80"
"1372844940","12","80"
"1372845000","12","80"
"1372845060","12","80"
"1372845120","10","80"
"1372845180","10","80"
"1372845240","12","80"
"1372845300","12","80"
"1372845360","12","80"
"1372845420","12","80"
"1372845480","14","80"
"1372845540","14","80"
"1372845600","14","80"
"1372845660","14","80"
"1372845720","14","80"
"1372845780","14","80"
"1372845840","14","80"
"1372845900","14","80"
"1372845960","14","80"
"1372846020","12","80"
"1372846080","12","80"
"1372846140","14","80"
"1372846200","14","80"
"1372846260","14","80"
"1372846320","14","80"
"1372846380","14","80"
"1372846440","16","80"
"1372846500","14","80"
"1372846560","14","80"
"1372846620","14","80"
"1372846680","14","80"
"1372846740","14","80"
"1372846800","14","80"
"1372846860","14","80"
"1372846920","14","80"
"1372846980","14","80"
"1372847040","14","80"
"1372847100","14","80"
"1372847160","14","80"
"1372847220","14","80"
"1372847280","14","80"
"1372847340","16","80"
"1372847400","16","80"
"1372847460","16","80"
"1372847520","16","80"
"1372847580","16","80"
"1372847640","16","80"
"1372847700","14","80"
"1372847760","14","80"
"1372847820","14","80"
"1372847880","14","80"
"1372847940","12","80"
"1372848000","14","80"
"1372848060","16","80"
"1372848120","16","80"
"1372848180","16","80"
"1372848240","18","80"
"1372848300","18","80"
"1372848360","18","80"
"1372848420","18","80"
"1372848480","18","80"
"1372848540","18","80"
"1372848600","20","80"
"1372848660","18","80"
"1372848720","18","80"
"1372848780","18","80"
"1372848840","16","80"
"1372848900","16","80"
"1372848960","16","80"
"1372849020","16","80"
"1372849080","16","80"
"1372849140","18","80"
"1372849200","20","80"
"1372849260","20","80"
"1372849320","20","80"
"1372849380","20","80"
"1372849440","20","80"
"1372849500","20","80"
"1372849560","20","80"
"1372849620","18","80"
"1372849680","18","80"
"1372849740","16","80"
"1372849800","18","80"
"1372849860","18","80"
"1372849920","18","80"
"1372849980","18","80"
"1372850040","18","80"
"1372850100","18","80"
"1372850160","20","80"
"1372850220","20","80"
"1372850280","20","80"
"1372850340","20","80"
"1372850400","22","80"
"1372850460","22","80"
"1372850520","24","80"
"1372850580","24","80"
"1372850640","22","80"
"1372850700","22","80"
"1372850760","22","80"
"1372850820","22","80"
"1372850880","20","80"
"1372850940","20","80"
"1372851000","24","80"
"1372851060","24","80"
"1372851120","24","80"
"1372851180","24","80"
"1372851240","24","80"
"1372851300","24","80"
"1372851360","24","80"
"1372851420","24","80"
"1372851480","26","80"
"1372851540","24","80"
"1372851600","24","80"
"1372851660","24","80"
"1372851720","24","80"
"1372851780","22","80"
"1372851840","22","80"
"1372851900","24","80"
"1372851960","26","80"
"1372852020","26","80"
"1372852080","26","80"
"1372852140","24","80"
"1372852200","24","80"
"1372852260","24","80"
"1372852320","24","80"
"1372852380","24","80"
"1372852440","26","80"
"1372852500","26","80"
"1372852560","26","80"
"1372852620","26","80"
"1372852680","24","80"
"1372852740","22","80"
"1372852800","24","80"
"1372852860","24","80"
"1372852920","26","80"
"1372852980","26","80"
"1372853040","26","80"
"1372853100","26","80"
"1372853160","26","80"
"1372853220","26","80"
"1372853280","26","80"
"1372853340","24","80"
"1372853400","24","80"
"1372853460","26","80"
"1372853520","26","80"
"1372853580","26","80"
"1372853640","24","80"
"1372853700","26","80"
"1372853760","26","80"
"1372853820","26","80"
"1372853880","26","80"
"1372853940","24","80"
"1372854000","26","80"
"1372854060","26","80"
"1372854120","26","80"
"1372854180","26","80"
"1372854240","26","80"
"1372854300","26","80"
"1372854360","28","80"
"1372854420","26","80"
"1372854480","26","80"
"1372854540","24","80"
"1372854600","24","80"
"1372854660","24","80"
"1372854720","24","80"
"1372854780","24","80"
"1372854840","24","80"
"1372854900","26","80"
"1372854960","26","80"
"1372855020","26","80"
"1372855080","26","80"
"1372855140","24","80"
"1372855200","26","80"
"1372855260","24","80"
"1372855320","24","80"
"1372855380","24","80"
"1372855440","24","80"
"1372855500","24","80"
"1372855560","24","80"
"1372855620","22","80"
"1372855680","22","80"
"1372855740","22","80"
"1372855800","24","80"
"1372855860","24","80"
"1372855920","24","80"
"1372855980","24","80"
"1372856040","24","80"
"1372856100","24","80"
"1372856160","22","80"
"1372856220","22","80"
"1372856280","22","80"
"1372856340","22","80"
"1372856400","22","80"
"1372856460","22","80"
"1372856520","22","80"
"1372856580","20","80"
"1372856640","20","80"
"1372856700","22","80"
"1372856760","22","80"
"1372856820","22","80"
"1372856880","22","80"
"1372856940","22","80"
"1372857000","24","80"
"1372857060","20","80"
"1372857120","20","80"
"1372857180","20","80"
"1372857240","20","80"
"1372857300","20","80"
"1372857360","20","80"
"1372857420","20","80"
"1372857480","20","80"
"1372857540","20","80"
"1372857600","20","80"
"1372857660","20","80"
"1372857720","20","80"
"1372857780","20","80"
"1372857840","20","80"
"1372857900","22","80"
"1372857960","20","80"
"1372858020","20","80"
"1372858080","20","80"
"1372858140","20","80"
"1372858200","20","80"
"1372858260","18","80"
"1372858320","18","80"
"1372858380","18","80"
"1372858440","18","80"
"1372858500","20","80"
"1372858560","20","80"
"1372858620","20","80"
"1372858680","20","80"
"1372858740","20","80"
"1372858800","22","80"
"1372858860","20","80"
"1372858920","20","80"
"1372858980","20","80"
"1372859040","20","80"
"1372859100","20","80"
"1372859160","18","80"
"1372859220","18","80"
"1372859280","18","80"
"1372859340","18","80"
"1372859400","20","80"
"1372859460","20","80"
"1372859520","20","80"
"1372859580","20","80"
"1372859640","20","80"
"1372859700","20","80"
"1372859760","20","80"
"1372859820","20","80"
"1372859880","20","80"
"1372859940","20","80"
"1372860000","20","80"
"1372860060","18","80"
"1372860120","18","80"
"1372860180","18","80"
"1372860240","18","80"
"1372860300","20","80"
"1372860360","20","80"
"1372860420","20","80"
"1372860480","20","80"
"1372860540","20","80"
"1372860600","20","80"
"1372860660","20","80"
"1372860720","20","80"
"1372860780","20","80"
"1372860840","20","80"
"1372860900","20","80"
"1372860960","18","80"
"1372861020","18","80"
"1372861080","18","80"
"1372861140","18","80"
"1372861200","20","80"
"1372861260","20","80"
"1372861320","20","80"
"1372861380","20","80"
"1372861440","20","80"
"1372861500","20","80"
"1372861560","20","80"
"1372861620","20","80"
"1372861680","20","80"
"1372861740","20","80"
"1372861800","20","80"
"1372861860","18","80"
"1372861920","18","80"
"1372861980","18","80"
"1372862040","18","80"
"1372862100","20","80"
"1372862160","20","80"
"1372862220","20","80"
"1372862280","20","80"
"1372862340","18","80"
"1372862400","20","80"
"1372862460","20","80"
"1372862520","20","80"
"1372862580","20","80"
"1372862640","20","80"
"1372862700","20","80"
"1372862760","18","80"
"1372862820","18","80"
"1372862880","18","80"
"1372862940","18","80"
"1372863000","20","80"
"1372863060","20","80"
"1372863120","20","80"
"1372863180","20","80"
"1372863240","18","80"
"1372863300","20","80"
"1372863360","20","80"
"1372863420","20","80"
"1372863480","20","80"
"1372863540","20","80"
"1372863600","20","80"
"1372863660","18","80"
"1372863720","18","80"
"1372863780","18","80"
"1372863840","18","80"
"1372863900","20","80"
"1372863960","20","80"
"1372864020","20","80"
"1372864080","20","80"
"1372864140","18","80"
"1372864200","20","80"
"1372864260","20","80"
"1372864320","20","80"
"1372864380","20","80"
"1372864440","20","80"
"1372864500","20","80"
"1372864560","18","80"
"1372864620","18","80"
"1372864680","18","80"
"1372864740","18","80"
"1372864800","20","80"
"1372864860","20","80"
"1372864920","20","80"
"1372864980","20","80"
"1372865040","18","80"
"1372865100","20","80"
"1372865160","20","80"
"1372865220","20","80"
"1372865280","20","80"
"1372865340","20","80"
"1372865400","20","80"
"1372865460","18","80"
"1372865520","18","80"
"1372865580","18","80"
"1372865640","18","80"
"1372865700","20","80"
"1372865760","20","80"
"1372865820","20","80"
"1372865880","20","80"
"1372865940","18","80"
"1372866000","20","80"
"1372866060","20","80"
"1372866120","20","80"
"1372866180","20","80"
"1372866240","20","80"
"1372866300","20","80"
"1372866360","18","80"
"1372866420","18","80"
"1372866480","18","80"
"1372866540","18","80"
"1372866600","20","80"
"1372866660","20","80"
"1372866720","20","80"
"1372866780","20","80"
"1372866840","18","80"
"1372866900","20","80"
"1372866960","20","80"
"1372867020","20","80"
"1372867080","20","80"
"1372867140","20","80"
