"Lat","Lon","Name","Routes","StopID"
38.878608,-76.93539,"H ST SE + 46TH ST SE","U8v1","1000538"
38.878608,-76.93539,"H ST SE + 46TH ST SE","V9","1000538"
38.872704,-77.010721,"HALF ST + O ST","74 NOR","1000472"
38.872704,-77.010721,"HALF ST + O ST","74 SOU","1000472"
38.903109,-76.736915,"HALL RD + ASHLEIGH STATION COURT","C21","3004090"
38.903109,-76.736915,"HALL RD + ASHLEIGH STATION COURT","C21v1","3004090"
38.903109,-76.736915,"HALL RD + ASHLEIGH STATION COURT","C22","3004090"
38.903109,-76.736915,"HALL RD + ASHLEIGH STATION COURT","C22v1","3004090"
38.903109,-76.736915,"HALL RD + ASHLEIGH STATION COURT","C27","3004090"
38.903109,-76.736915,"HALL RD + ASHLEIGH STATION COURT","C28","3004090"
38.903109,-76.736915,"HALL RD + ASHLEIGH STATION COURT","C28v1","3004090"
38.903109,-76.736915,"HALL RD + ASHLEIGH STATION COURT","C29c","3004090"
38.903109,-76.736915,"HALL RD + ASHLEIGH STATION COURT","C29v4","3004090"
38.901046,-76.732392,"HALL RD + CENTRAL AVE","C21","3003063"
38.901046,-76.732392,"HALL RD + CENTRAL AVE","C22","3003063"
38.901046,-76.732392,"HALL RD + CENTRAL AVE","C22v1","3003063"
38.903365,-76.741733,"HALL RD + DEVONWOOD DR","C21","3001104"
38.903365,-76.741733,"HALL RD + DEVONWOOD DR","C21v1","3001104"
38.903365,-76.741733,"HALL RD + DEVONWOOD DR","C22","3001104"
38.903365,-76.741733,"HALL RD + DEVONWOOD DR","C22v1","3001104"
38.903365,-76.741733,"HALL RD + DEVONWOOD DR","C27","3001104"
38.903365,-76.741733,"HALL RD + DEVONWOOD DR","C28","3001104"
38.903365,-76.741733,"HALL RD + DEVONWOOD DR","C28v1","3001104"
38.903365,-76.741733,"HALL RD + DEVONWOOD DR","C29c","3001104"
38.903365,-76.741733,"HALL RD + DEVONWOOD DR","C29v4","3001104"
38.903453,-76.742308,"HALL RD + DEVONWOOD DR","C21","3003065"
38.903453,-76.742308,"HALL RD + DEVONWOOD DR","C22","3003065"
38.903453,-76.742308,"HALL RD + DEVONWOOD DR","C22v1","3003065"
38.903453,-76.742308,"HALL RD + DEVONWOOD DR","C29v4","3003065"
38.903794,-76.738061,"HALL RD + PIN OAK PKWY","C21","3003064"
38.903794,-76.738061,"HALL RD + PIN OAK PKWY","C22","3003064"
38.903794,-76.738061,"HALL RD + PIN OAK PKWY","C22v1","3003064"
38.903794,-76.738061,"HALL RD + PIN OAK PKWY","C29v4","3003064"
38.901219,-76.733056,"HALL RD + POINTER RIDGE DR","C21","3001087"
38.901219,-76.733056,"HALL RD + POINTER RIDGE DR","C21v1","3001087"
38.901219,-76.733056,"HALL RD + POINTER RIDGE DR","C22","3001087"
38.901219,-76.733056,"HALL RD + POINTER RIDGE DR","C22v1","3001087"
38.901219,-76.733056,"HALL RD + POINTER RIDGE DR","C27","3001087"
38.901219,-76.733056,"HALL RD + POINTER RIDGE DR","C28","3001087"
38.901219,-76.733056,"HALL RD + POINTER RIDGE DR","C28v1","3001087"
38.901219,-76.733056,"HALL RD + POINTER RIDGE DR","C29c","3001087"
38.901219,-76.733056,"HALL RD + POINTER RIDGE DR","C29v1","3001087"
38.952831,-76.952606,"HAMILTON ST + # 3900","86","3001615"
38.952831,-76.952606,"HAMILTON ST + # 3900","86v2","3001615"
38.953001,-76.952723,"HAMILTON ST + # 3900","86","3001620"
38.955957,-76.963728,"HAMILTON ST + 31ST AVE","F6","3001677"
38.955957,-76.963728,"HAMILTON ST + 31ST AVE","F8","3001677"
38.955957,-76.963728,"HAMILTON ST + 31ST AVE","R4","3001677"
38.956195,-76.963264,"HAMILTON ST + 31ST AVE","F6","3001679"
38.956195,-76.963264,"HAMILTON ST + 31ST AVE","F6v1","3001679"
38.956195,-76.963264,"HAMILTON ST + 31ST AVE","F8","3001679"
38.956195,-76.963264,"HAMILTON ST + 31ST AVE","R4","3001679"
38.955163,-76.961328,"HAMILTON ST + 35TH AVE","F8","3001668"
38.955115,-76.960451,"HAMILTON ST + 35TH AVE","F8","3001662"
38.954362,-76.958677,"HAMILTON ST + 36TH AVE","F8","3001645"
38.954358,-76.958174,"HAMILTON ST + 36TH AVE","F8","3001643"
38.953852,-76.956377,"HAMILTON ST + 37TH AVE","F8","3001635"
38.953798,-76.956636,"HAMILTON ST + 37TH PLACE","F8","3001637"
38.953362,-76.955267,"HAMILTON ST + 38TH AVE","F8","3001625"
38.955797,-76.961867,"HAMILTON ST + QUEENS CHAPEL RD","F8","3001673"
38.879902,-76.93294,"HANNA PL + BENNING RD","V9","1000564"
38.878968,-76.935251,"HANNA PL+ 46TH ST","V9","1000542"
38.784109,-77.193711,"HANOVER AVE + BATH ST","18E","5000229"
38.78357,-77.194115,"HANOVER AVE + CHARLOTTE ST","18E","5000224"
38.785752,-77.193265,"HANOVER AVE + ESSEX AVE","18E","5000239"
38.786511,-77.193657,"HANOVER AVE + ESSEX AVE","18E","5000248"
38.781566,-77.194596,"HANOVER AVE + EXMORE ST","18E","5000204"
38.781089,-77.194867,"HANOVER AVE + FALMOUTH ST","18E","5000200"
38.788265,-77.19452,"HANOVER AVE + FLOYD AVE","18E","5000265"
38.788873,-77.195045,"HANOVER AVE + FLOYD AVE","18E","5000273"
38.791132,-77.195735,"HANOVER AVE + GRACE ST","18E","5000298"
38.791422,-77.195693,"HANOVER AVE + GREENVILLE PL","18E","5000304"
38.793309,-77.195828,"HANOVER AVE + HIGHLAND ST","18E","5000325"
38.779209,-77.194996,"HANOVER AVE + MONTICELLO BLVD","18E","5000182"
38.778699,-77.194801,"HANOVER AVE + MONTICELLO BLVD","18E","5000175"
38.996534,-76.870553,"HANOVER PKWY + #7712-7722","G12","3002271"
38.996298,-76.870707,"HANOVER PKWY + #7718-20","G12","3002270"
38.996298,-76.870707,"HANOVER PKWY + #7718-20","G12v1","3002270"
38.997318,-76.867898,"HANOVER PKWY + #7800","G12","3003314"
38.997142,-76.867885,"HANOVER PKWY + #7800","G12","3002280"
38.997142,-76.867885,"HANOVER PKWY + #7800","G12v1","3002280"
38.981414,-76.867423,"HANOVER PKWY + GOOD LUCK RD","G12","3003310"
38.981295,-76.867623,"HANOVER PKWY + GREEN MANOR PL","G12","3003327"
38.981295,-76.867623,"HANOVER PKWY + GREEN MANOR PL","G12v1","3003327"
38.994767,-76.873772,"HANOVER PKWY + GREENBELT RD","G12","3002257"
38.994767,-76.873772,"HANOVER PKWY + GREENBELT RD","G12v1","3002257"
38.994869,-76.874036,"HANOVER PKWY + GREENBELT RD","G12","3002259"
38.987936,-76.877602,"HANOVER PKWY + GREENBROOK DR","G12","3002186"
38.987653,-76.877638,"HANOVER PKWY + GREENBROOK DR","G12","3002183"
38.987653,-76.877638,"HANOVER PKWY + GREENBROOK DR","G12v1","3002183"
38.991112,-76.877192,"HANOVER PKWY + GREENWAY CIRCLE DR","G12","3002222"
38.991112,-76.877192,"HANOVER PKWY + GREENWAY CIRCLE DR","G12v1","3002222"
38.986308,-76.87632,"HANOVER PKWY + HANOVER CIR","G12","3002170"
38.98977,-76.878302,"HANOVER PKWY + HANOVER DR","G12","3003322"
38.98977,-76.878302,"HANOVER PKWY + HANOVER DR","G12v1","3003322"
38.989986,-76.877953,"HANOVER PKWY + HANOVER DR","G12","3003313"
38.986227,-76.876459,"HANOVER PKWY + HUNTINGTON RIDGE","G12","3003323"
38.986227,-76.876459,"HANOVER PKWY + HUNTINGTON RIDGE","G12v1","3003323"
38.983797,-76.873873,"HANOVER PKWY + LAKE PARK CIR","G12","3003324"
38.983797,-76.873873,"HANOVER PKWY + LAKE PARK CIR","G12v1","3003324"
38.997884,-76.865839,"HANOVER PKWY + MANDAN RD","G12","3002285"
38.997884,-76.865839,"HANOVER PKWY + MANDAN RD","G12v1","3002285"
38.983405,-76.870225,"HANOVER PKWY + MEGAN LA","G12","3002126"
38.983405,-76.870225,"HANOVER PKWY + MEGAN LA","G12v1","3002126"
38.983607,-76.870251,"HANOVER PKWY + MEGAN LA","G12","3002129"
38.991095,-76.876691,"HANOVER PKWY + ORA GLEN DR","G12","3002223"
38.98315,-76.868959,"HANOVER PKWY + SPRING MANOR DR","G12","3003311"
38.982484,-76.868518,"HANOVER PKWY + SPRING MANOR DR","G12","3003326"
38.982484,-76.868518,"HANOVER PKWY + SPRING MANOR DR","G12v1","3003326"
38.983733,-76.871919,"HANOVER PKWY + VILLAGE PARK DR","G12","3003312"
38.983596,-76.872089,"HANOVER PKWY + VILLAGE PARK DR","G12","3003325"
38.983596,-76.872089,"HANOVER PKWY + VILLAGE PARK DR","G12v1","3003325"
38.951128,-76.873009,"HARKINS RD + #7900","B24","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","B25","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","B27","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","F13","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","F13v1","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","F13v2","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","F4","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","F4c","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","F6","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","F6cS1","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","G12","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","G13","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","G14","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","G16","3002868"
38.951128,-76.873009,"HARKINS RD + #7900","T18","3002868"
38.952466,-76.87756,"HARKINS RD + ANNAPOLIS RD","F13","3001612"
38.952466,-76.87756,"HARKINS RD + ANNAPOLIS RD","F13v1","3001612"
38.952466,-76.87756,"HARKINS RD + ANNAPOLIS RD","F13v2","3001612"
38.952466,-76.87756,"HARKINS RD + ANNAPOLIS RD","T18","3001612"
38.952538,-76.878153,"HARKINS RD + ANNAPOLIS RD","B24","3001613"
38.952538,-76.878153,"HARKINS RD + ANNAPOLIS RD","B25","3001613"
38.952538,-76.878153,"HARKINS RD + ANNAPOLIS RD","B27","3001613"
38.952538,-76.878153,"HARKINS RD + ANNAPOLIS RD","F4","3001613"
38.952538,-76.878153,"HARKINS RD + ANNAPOLIS RD","F4c","3001613"
38.952538,-76.878153,"HARKINS RD + ANNAPOLIS RD","F6","3001613"
38.952538,-76.878153,"HARKINS RD + ANNAPOLIS RD","F6cS1","3001613"
38.952538,-76.878153,"HARKINS RD + ANNAPOLIS RD","G12","3001613"
38.952538,-76.878153,"HARKINS RD + ANNAPOLIS RD","G13","3001613"
38.952538,-76.878153,"HARKINS RD + ANNAPOLIS RD","G14","3001613"
38.952538,-76.878153,"HARKINS RD + ANNAPOLIS RD","G16","3001613"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","B24","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","B25","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","B27","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","F13","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","F13v1","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","F13v2","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","F4","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","F4c","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","F6","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","F6cS1","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","G12","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","G13","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","G14","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","G16","3001607"
38.952307,-76.875088,"HARKINS RD + SHERWOOD ST","T18","3001607"
38.896163,-77.137247,"HARRISON ST + LEE HWY","3Y","17533"
38.883982,-76.833253,"HARRY S TRUMAN DR + #442","C22","3000930"
38.883982,-76.833253,"HARRY S TRUMAN DR + #442","C22v1","3000930"
38.883982,-76.833253,"HARRY S TRUMAN DR + #442","C29c","3000930"
38.883982,-76.833253,"HARRY S TRUMAN DR + #442","C29v4","3000930"
38.884359,-76.833151,"HARRY S TRUMAN DR + #442","C22","3000932"
38.884359,-76.833151,"HARRY S TRUMAN DR + #442","C22v1","3000932"
38.884359,-76.833151,"HARRY S TRUMAN DR + #442","C29v1","3000932"
38.884359,-76.833151,"HARRY S TRUMAN DR + #442","C29v2","3000932"
38.884359,-76.833151,"HARRY S TRUMAN DR + #442","C29v4","3000932"
38.898439,-76.846003,"HARRY S TRUMAN DR + #9301","C21","3003077"
38.898439,-76.846003,"HARRY S TRUMAN DR + #9301","C21c","3003077"
38.898439,-76.846003,"HARRY S TRUMAN DR + #9301","C21v1","3003077"
38.898439,-76.846003,"HARRY S TRUMAN DR + #9301","C22","3003077"
38.898439,-76.846003,"HARRY S TRUMAN DR + #9301","C22v1","3003077"
38.898439,-76.846003,"HARRY S TRUMAN DR + #9301","C26","3003077"
38.898439,-76.846003,"HARRY S TRUMAN DR + #9301","C26c","3003077"
38.898439,-76.846003,"HARRY S TRUMAN DR + #9301","C27","3003077"
38.898439,-76.846003,"HARRY S TRUMAN DR + #9301","C29c","3003077"
38.898439,-76.846003,"HARRY S TRUMAN DR + #9301","C29v1","3003077"
38.898439,-76.846003,"HARRY S TRUMAN DR + #9301","C29v2","3003077"
38.898439,-76.846003,"HARRY S TRUMAN DR + #9301","C29v4","3003077"
38.870812,-76.828222,"HARRY S TRUMAN DR + BIRDIE LA","C22","3003122"
38.870812,-76.828222,"HARRY S TRUMAN DR + BIRDIE LA","C22v1","3003122"
38.870812,-76.828222,"HARRY S TRUMAN DR + BIRDIE LA","C29c","3003122"
38.870812,-76.828222,"HARRY S TRUMAN DR + BIRDIE LA","C29v1","3003122"
38.870812,-76.828222,"HARRY S TRUMAN DR + BIRDIE LA","C29v2","3003122"
38.870812,-76.828222,"HARRY S TRUMAN DR + BIRDIE LA","C29v4","3003122"
38.886965,-76.835785,"HARRY S TRUMAN DR + CAMPUS WAY SOUT","C22","3000952"
38.886965,-76.835785,"HARRY S TRUMAN DR + CAMPUS WAY SOUT","C22v1","3000952"
38.886965,-76.835785,"HARRY S TRUMAN DR + CAMPUS WAY SOUT","C29c","3000952"
38.886965,-76.835785,"HARRY S TRUMAN DR + CAMPUS WAY SOUT","C29v4","3000952"
38.892477,-76.838381,"HARRY S TRUMAN DR + CAPITAL LA","C21","3001013"
38.892477,-76.838381,"HARRY S TRUMAN DR + CAPITAL LA","C21c","3001013"
38.892477,-76.838381,"HARRY S TRUMAN DR + CAPITAL LA","C21v1","3001013"
38.892477,-76.838381,"HARRY S TRUMAN DR + CAPITAL LA","C22","3001013"
38.892477,-76.838381,"HARRY S TRUMAN DR + CAPITAL LA","C22v1","3001013"
38.892477,-76.838381,"HARRY S TRUMAN DR + CAPITAL LA","C26","3001013"
38.892477,-76.838381,"HARRY S TRUMAN DR + CAPITAL LA","C26c","3001013"
38.892477,-76.838381,"HARRY S TRUMAN DR + CAPITAL LA","C27","3001013"
38.892477,-76.838381,"HARRY S TRUMAN DR + CAPITAL LA","C29c","3001013"
38.892477,-76.838381,"HARRY S TRUMAN DR + CAPITAL LA","C29v4","3001013"
38.892527,-76.838023,"HARRY S TRUMAN DR + CAPITAL LA","C21","3001012"
38.892527,-76.838023,"HARRY S TRUMAN DR + CAPITAL LA","C21v1","3001012"
38.892527,-76.838023,"HARRY S TRUMAN DR + CAPITAL LA","C22","3001012"
38.892527,-76.838023,"HARRY S TRUMAN DR + CAPITAL LA","C22v1","3001012"
38.892527,-76.838023,"HARRY S TRUMAN DR + CAPITAL LA","C26","3001012"
38.892527,-76.838023,"HARRY S TRUMAN DR + CAPITAL LA","C26c","3001012"
38.892527,-76.838023,"HARRY S TRUMAN DR + CAPITAL LA","C27","3001012"
38.892527,-76.838023,"HARRY S TRUMAN DR + CAPITAL LA","C29v1","3001012"
38.892527,-76.838023,"HARRY S TRUMAN DR + CAPITAL LA","C29v2","3001012"
38.892527,-76.838023,"HARRY S TRUMAN DR + CAPITAL LA","C29v4","3001012"
38.889459,-76.837033,"HARRY S TRUMAN DR + ENTR TO NORTHAM","C26","3000985"
38.889459,-76.837033,"HARRY S TRUMAN DR + ENTR TO NORTHAM","C26c","3000985"
38.889459,-76.837033,"HARRY S TRUMAN DR + ENTR TO NORTHAM","C27","3000985"
38.896528,-76.840186,"HARRY S TRUMAN DR + LARGO CENTER DR","C21","3003075"
38.896528,-76.840186,"HARRY S TRUMAN DR + LARGO CENTER DR","C21c","3003075"
38.896528,-76.840186,"HARRY S TRUMAN DR + LARGO CENTER DR","C21v1","3003075"
38.896528,-76.840186,"HARRY S TRUMAN DR + LARGO CENTER DR","C22","3003075"
38.896528,-76.840186,"HARRY S TRUMAN DR + LARGO CENTER DR","C22v1","3003075"
38.896528,-76.840186,"HARRY S TRUMAN DR + LARGO CENTER DR","C26","3003075"
38.896528,-76.840186,"HARRY S TRUMAN DR + LARGO CENTER DR","C26c","3003075"
38.896528,-76.840186,"HARRY S TRUMAN DR + LARGO CENTER DR","C27","3003075"
38.896528,-76.840186,"HARRY S TRUMAN DR + LARGO CENTER DR","C29c","3003075"
38.896528,-76.840186,"HARRY S TRUMAN DR + LARGO CENTER DR","C29v1","3003075"
38.896528,-76.840186,"HARRY S TRUMAN DR + LARGO CENTER DR","C29v2","3003075"
38.896528,-76.840186,"HARRY S TRUMAN DR + LARGO CENTER DR","C29v4","3003075"
38.897641,-76.843025,"HARRY S TRUMAN DR + LOTTSFORD RD","C21","3003076"
38.897641,-76.843025,"HARRY S TRUMAN DR + LOTTSFORD RD","C21c","3003076"
38.897641,-76.843025,"HARRY S TRUMAN DR + LOTTSFORD RD","C21v1","3003076"
38.897641,-76.843025,"HARRY S TRUMAN DR + LOTTSFORD RD","C22","3003076"
38.897641,-76.843025,"HARRY S TRUMAN DR + LOTTSFORD RD","C22v1","3003076"
38.897641,-76.843025,"HARRY S TRUMAN DR + LOTTSFORD RD","C26","3003076"
38.897641,-76.843025,"HARRY S TRUMAN DR + LOTTSFORD RD","C26c","3003076"
38.897641,-76.843025,"HARRY S TRUMAN DR + LOTTSFORD RD","C27","3003076"
38.897641,-76.843025,"HARRY S TRUMAN DR + LOTTSFORD RD","C29c","3003076"
38.897641,-76.843025,"HARRY S TRUMAN DR + LOTTSFORD RD","C29v1","3003076"
38.897641,-76.843025,"HARRY S TRUMAN DR + LOTTSFORD RD","C29v2","3003076"
38.897641,-76.843025,"HARRY S TRUMAN DR + LOTTSFORD RD","C29v4","3003076"
38.878925,-76.828031,"HARRY S TRUMAN DR + MT LUBENTIA WAY","C22","3000911"
38.878925,-76.828031,"HARRY S TRUMAN DR + MT LUBENTIA WAY","C22v1","3000911"
38.878925,-76.828031,"HARRY S TRUMAN DR + MT LUBENTIA WAY","C29c","3000911"
38.878925,-76.828031,"HARRY S TRUMAN DR + MT LUBENTIA WAY","C29v1","3000911"
38.878925,-76.828031,"HARRY S TRUMAN DR + MT LUBENTIA WAY","C29v2","3000911"
38.878925,-76.828031,"HARRY S TRUMAN DR + MT LUBENTIA WAY","C29v4","3000911"
38.878534,-76.828143,"HARRY S TRUMAN DR + MT LUBENTIA WAY","C22","3000908"
38.878534,-76.828143,"HARRY S TRUMAN DR + MT LUBENTIA WAY","C22v1","3000908"
38.878534,-76.828143,"HARRY S TRUMAN DR + MT LUBENTIA WAY","C29c","3000908"
38.878534,-76.828143,"HARRY S TRUMAN DR + MT LUBENTIA WAY","C29v1","3000908"
38.878534,-76.828143,"HARRY S TRUMAN DR + MT LUBENTIA WAY","C29v2","3000908"
38.878534,-76.828143,"HARRY S TRUMAN DR + MT LUBENTIA WAY","C29v4","3000908"
38.875918,-76.826573,"HARRY S TRUMAN DR + NEW ORCHARD DR","C22","3000898"
38.875918,-76.826573,"HARRY S TRUMAN DR + NEW ORCHARD DR","C22v1","3000898"
38.875918,-76.826573,"HARRY S TRUMAN DR + NEW ORCHARD DR","C29c","3000898"
38.875918,-76.826573,"HARRY S TRUMAN DR + NEW ORCHARD DR","C29v1","3000898"
38.875918,-76.826573,"HARRY S TRUMAN DR + NEW ORCHARD DR","C29v2","3000898"
38.875918,-76.826573,"HARRY S TRUMAN DR + NEW ORCHARD DR","C29v4","3000898"
38.875742,-76.826945,"HARRY S TRUMAN DR + NEW ORCHARD DR","C22","3000897"
38.875742,-76.826945,"HARRY S TRUMAN DR + NEW ORCHARD DR","C22v1","3000897"
38.875742,-76.826945,"HARRY S TRUMAN DR + NEW ORCHARD DR","C29c","3000897"
38.875742,-76.826945,"HARRY S TRUMAN DR + NEW ORCHARD DR","C29v1","3000897"
38.875742,-76.826945,"HARRY S TRUMAN DR + NEW ORCHARD DR","C29v2","3000897"
38.875742,-76.826945,"HARRY S TRUMAN DR + NEW ORCHARD DR","C29v4","3000897"
38.890663,-76.837181,"HARRY S TRUMAN DR + PRINCE PL","C26","3000995"
38.890663,-76.837181,"HARRY S TRUMAN DR + PRINCE PL","C26c","3000995"
38.890663,-76.837181,"HARRY S TRUMAN DR + PRINCE PL","C27","3000995"
38.890928,-76.83769,"HARRY S TRUMAN DR + PRINCE PL","C26","3001000"
38.890928,-76.83769,"HARRY S TRUMAN DR + PRINCE PL","C26c","3001000"
38.890928,-76.83769,"HARRY S TRUMAN DR + PRINCE PL","C27","3001000"
38.889225,-76.836546,"HARRY S TRUMAN DR + STEEPLECHASE AP","C26","3000978"
38.889225,-76.836546,"HARRY S TRUMAN DR + STEEPLECHASE AP","C26c","3000978"
38.889225,-76.836546,"HARRY S TRUMAN DR + STEEPLECHASE AP","C27","3000978"
38.882251,-76.830699,"HARRY S TRUMAN DR + TRUMAN MANOR #6","C22","3003123"
38.882251,-76.830699,"HARRY S TRUMAN DR + TRUMAN MANOR #6","C22v1","3003123"
38.882251,-76.830699,"HARRY S TRUMAN DR + TRUMAN MANOR #6","C29v1","3003123"
38.882251,-76.830699,"HARRY S TRUMAN DR + TRUMAN MANOR #6","C29v2","3003123"
38.882251,-76.830699,"HARRY S TRUMAN DR + TRUMAN MANOR #6","C29v4","3003123"
38.881976,-76.83088,"HARRY S TRUMAN DR + TRUMAN MANOR #6","C22","3000924"
38.881976,-76.83088,"HARRY S TRUMAN DR + TRUMAN MANOR #6","C22v1","3000924"
38.881976,-76.83088,"HARRY S TRUMAN DR + TRUMAN MANOR #6","C29c","3000924"
38.881976,-76.83088,"HARRY S TRUMAN DR + TRUMAN MANOR #6","C29v4","3000924"
38.874638,-76.826676,"HARRY S TRUMAN DR + WOODLAWN BLVD","C22","3000892"
38.874638,-76.826676,"HARRY S TRUMAN DR + WOODLAWN BLVD","C22v1","3000892"
38.874638,-76.826676,"HARRY S TRUMAN DR + WOODLAWN BLVD","C29c","3000892"
38.874638,-76.826676,"HARRY S TRUMAN DR + WOODLAWN BLVD","C29v1","3000892"
38.874638,-76.826676,"HARRY S TRUMAN DR + WOODLAWN BLVD","C29v2","3000892"
38.874638,-76.826676,"HARRY S TRUMAN DR + WOODLAWN BLVD","C29v4","3000892"
38.873994,-76.827161,"HARRY S TRUMAN DR + WOODLAWN BLVD","C22","3003121"
38.873994,-76.827161,"HARRY S TRUMAN DR + WOODLAWN BLVD","C22v1","3003121"
38.873994,-76.827161,"HARRY S TRUMAN DR + WOODLAWN BLVD","C29c","3003121"
38.873994,-76.827161,"HARRY S TRUMAN DR + WOODLAWN BLVD","C29v1","3003121"
38.873994,-76.827161,"HARRY S TRUMAN DR + WOODLAWN BLVD","C29v2","3003121"
38.873994,-76.827161,"HARRY S TRUMAN DR + WOODLAWN BLVD","C29v4","3003121"
38.854037,-76.973333,"HARTFORD ST + 23RD ST","W2","1000248"
38.854037,-76.973333,"HARTFORD ST + 23RD ST","W2c","1000248"
38.854037,-76.973333,"HARTFORD ST + 23RD ST","W2v1","1000248"
38.854037,-76.973333,"HARTFORD ST + 23RD ST","W2v3","1000248"
38.854037,-76.973333,"HARTFORD ST + 23RD ST","W2v4","1000248"
38.854037,-76.973333,"HARTFORD ST + 23RD ST","W3","1000248"
38.854037,-76.973333,"HARTFORD ST + 23RD ST","W3v1","1000248"
38.927242,-77.039962,"HARVARD ST + #1650","H2","1003149"
38.927882,-77.042858,"HARVARD ST + ADAMS MILL RD","H2","1001978"
38.926753,-77.037281,"HARVARD ST NW + ARGONNE PL NW","42","1001945"
38.926753,-77.037281,"HARVARD ST NW + ARGONNE PL NW","43","1001945"
38.926753,-77.037281,"HARVARD ST NW + ARGONNE PL NW","D32","1001945"
38.926753,-77.037281,"HARVARD ST NW + ARGONNE PL NW","H1","1001945"
38.926753,-77.037281,"HARVARD ST NW + ARGONNE PL NW","H2","1001945"
38.926753,-77.037281,"HARVARD ST NW + ARGONNE PL NW","H3","1001945"
38.926753,-77.037281,"HARVARD ST NW + ARGONNE PL NW","H4","1001945"
38.926753,-77.037281,"HARVARD ST NW + ARGONNE PL NW","H4vS","1001945"
38.896316,-76.880871,"HASTINGS DR + HILL RD","V15","3001037"
38.894776,-76.885879,"HASTINGS DR + PEPPER MILL DR","V15","3001026"
38.894776,-76.885879,"HASTINGS DR + PEPPER MILL DR","V15c","3001026"
38.894681,-76.882446,"HASTINGS DR + VALLEY PARK RD","V15","3001025"
38.894823,-76.8824,"HASTINGS DR + VALLEY PARK RD","V15","3001027"
38.894823,-76.8824,"HASTINGS DR + VALLEY PARK RD","V15c","3001027"
38.8958,-76.881342,"HASTINGS DR + YORKNOLLS DR","V15","3001031"
38.8958,-76.881342,"HASTINGS DR + YORKNOLLS DR","V15c","3001031"
38.944999,-77.005084,"HAWAII AVE + 1ST ST","H8","1002418"
38.944461,-77.003826,"HAWAII AVE + 2ND ST","H8","1002412"
38.946001,-77.006857,"HAWAII AVE + ALLISON ST","H8","1002430"
38.945987,-77.007101,"HAWAII AVE + CLERMONT ST","H8","1002437"
38.944965,-77.005432,"HAWAII AVE + FIRST ST","H8","1002420"
38.946502,-77.007962,"HAWAII AVE NE + ALLISON ST NE","60","1002467"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","B24","3001610"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","B27","3001610"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","F13","3001610"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","F13v1","3001610"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","F4","3001610"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","F4v1","3001610"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","F6","3001610"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","F6v1","3001610"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","G12","3001610"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","G12v1","3001610"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","G13","3001610"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","G14","3001610"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","G14v1","3001610"
38.952297,-76.877526,"HAWKINS RD + ANNAPOLIS RD","G16","3001610"
38.950329,-76.872617,"HAWKINS RD + ELLIN RD","B24","3001584"
38.950329,-76.872617,"HAWKINS RD + ELLIN RD","B27","3001584"
38.950329,-76.872617,"HAWKINS RD + ELLIN RD","F13","3001584"
38.950329,-76.872617,"HAWKINS RD + ELLIN RD","F13v1","3001584"
