"DirectionNum","EndTime","RouteID","StartTime"
"1","2013-07-03T19:34:00","D2","2013-07-03T19:14:00"
"1","2013-07-03T19:49:00","22A","2013-07-03T19:14:00"
"1","2013-07-03T19:28:00","16Xc","2013-07-03T19:14:00"
"1","2013-07-03T19:33:00","74 SOU","2013-07-03T19:14:00"
"1","2013-07-03T19:40:00","16Bv1","2013-07-03T19:14:00"
"1","2013-07-03T19:58:00","31","2013-07-03T19:14:00"
"1","2013-07-03T19:32:00","62","2013-07-03T19:14:00"
"1","2013-07-03T19:31:00","C11","2013-07-03T19:15:00"
"1","2013-07-03T20:14:00","10B","2013-07-03T19:15:00"
"1","2013-07-03T19:40:00","D4","2013-07-03T19:15:00"
"1","2013-07-03T20:21:00","Q2","2013-07-03T19:15:00"
"1","2013-07-03T19:58:00","2T","2013-07-03T19:15:00"
"1","2013-07-03T20:10:00","92v1","2013-07-03T19:15:00"
"1","2013-07-03T19:30:00","A8","2013-07-03T19:15:00"
"1","2013-07-03T19:32:00","M9","2013-07-03T19:15:00"
"1","2013-07-03T20:20:00","D6","2013-07-03T19:15:00"
"1","2013-07-03T19:30:00","SH99","2013-07-03T19:15:00"
"1","2013-07-03T20:00:00","1B","2013-07-03T19:15:00"
"1","2013-07-03T20:08:00","P6","2013-07-03T19:15:00"
"1","2013-07-03T20:00:00","53","2013-07-03T19:15:00"
"1","2013-07-03T19:56:00","3Y","2013-07-03T19:15:00"
"1","2013-07-03T20:19:00","W2v3","2013-07-03T19:16:00"
"1","2013-07-03T19:30:00","H6","2013-07-03T19:16:00"
"1","2013-07-03T19:42:00","4H","2013-07-03T19:16:00"
"1","2013-07-03T20:22:00","C4","2013-07-03T19:16:00"
"1","2013-07-03T19:53:00","42","2013-07-03T19:16:00"
"1","2013-07-03T20:10:00","90","2013-07-03T19:16:00"
"1","2013-07-03T19:50:00","N2","2013-07-03T19:16:00"
"1","2013-07-03T19:59:00","54v1","2013-07-03T19:17:00"
"1","2013-07-03T19:31:00","16G","2013-07-03T19:17:00"
"1","2013-07-03T19:57:00","E4","2013-07-03T19:17:00"
"1","2013-07-03T20:30:00","96","2013-07-03T19:18:00"
"1","2013-07-03T20:19:00","F6","2013-07-03T19:18:00"
"1","2013-07-03T19:59:00","R2","2013-07-03T19:18:00"
"1","2013-07-03T19:53:00","L8","2013-07-03T19:18:00"
"1","2013-07-03T20:03:00","J2","2013-07-03T19:18:00"
"1","2013-07-03T19:26:00","F99","2013-07-03T19:19:00"
"1","2013-07-03T19:43:00","A6","2013-07-03T19:19:00"
"1","2013-07-03T19:25:00","B99","2013-07-03T19:20:00"
"1","2013-07-03T20:17:00","F4","2013-07-03T19:20:00"
"1","2013-07-03T19:36:00","X8","2013-07-03T19:20:00"
"1","2013-07-03T20:03:00","H4","2013-07-03T19:20:00"
"1","2013-07-03T19:31:00","94","2013-07-03T19:20:00"
"1","2013-07-03T20:00:00","10A","2013-07-03T19:20:00"
"1","2013-07-03T19:54:00","16Y","2013-07-03T19:20:00"
"1","2013-07-03T19:26:00","B8c","2013-07-03T19:20:00"
"1","2013-07-03T19:45:00","7A","2013-07-03T19:20:00"
"1","2013-07-03T20:10:00","B2","2013-07-03T19:21:00"
"1","2013-07-03T19:48:00","A2","2013-07-03T19:21:00"
"1","2013-07-03T19:51:00","X2","2013-07-03T19:21:00"
"1","2013-07-03T20:10:00","V7","2013-07-03T19:22:00"
"1","2013-07-03T20:06:00","C22v1","2013-07-03T19:22:00"
"1","2013-07-03T19:57:00","Z6v1","2013-07-03T19:22:00"
"1","2013-07-03T20:25:00","80","2013-07-03T19:22:00"
"1","2013-07-03T20:15:00","83","2013-07-03T19:23:00"
"1","2013-07-03T19:27:00","18Sc","2013-07-03T19:23:00"
"1","2013-07-03T19:50:00","Z9c","2013-07-03T19:23:00"
"1","2013-07-03T19:47:00","C26","2013-07-03T19:23:00"
"1","2013-07-03T20:05:00","T2","2013-07-03T19:23:00"
"1","2013-07-03T19:53:00","15M","2013-07-03T19:23:00"
"1","2013-07-03T19:47:00","B21","2013-07-03T19:23:00"
"1","2013-07-03T19:47:00","U2","2013-07-03T19:23:00"
"1","2013-07-03T20:16:00","C2","2013-07-03T19:24:00"
"1","2013-07-03T20:01:00","42","2013-07-03T19:24:00"
"1","2013-07-03T20:15:00","Y9","2013-07-03T19:24:00"
"1","2013-07-03T20:12:00","S2","2013-07-03T19:24:00"
"1","2013-07-03T19:48:00","C14","2013-07-03T19:24:00"
"1","2013-07-03T20:43:00","23A","2013-07-03T19:25:00"
"1","2013-07-03T20:07:00","V15","2013-07-03T19:25:00"
"1","2013-07-03T19:47:00","3T","2013-07-03T19:25:00"
"1","2013-07-03T20:02:00","9A","2013-07-03T19:25:00"
"1","2013-07-03T20:31:00","P12","2013-07-03T19:25:00"
"1","2013-07-03T19:48:00","D2v1","2013-07-03T19:25:00"
"1","2013-07-03T19:43:00","NH1","2013-07-03T19:25:00"
"1","2013-07-03T20:13:00","R12","2013-07-03T19:25:00"
"1","2013-07-03T20:00:00","G2","2013-07-03T19:25:00"
"1","2013-07-03T20:52:00","36","2013-07-03T19:26:00"
"1","2013-07-03T20:13:00","70","2013-07-03T19:26:00"
"1","2013-07-03T20:15:00","R99","2013-07-03T19:26:00"
"1","2013-07-03T20:17:00","A12","2013-07-03T19:26:00"
"1","2013-07-03T20:05:00","S9","2013-07-03T19:27:00"
"1","2013-07-03T20:23:00","W4v1","2013-07-03T19:27:00"
"1","2013-07-03T20:25:00","86","2013-07-03T19:28:00"
"1","2013-07-03T19:53:00","B31","2013-07-03T19:28:00"
"1","2013-07-03T20:06:00","64","2013-07-03T19:29:00"
"1","2013-07-03T20:29:00","5A","2013-07-03T19:30:00"
"1","2013-07-03T19:54:00","A4","2013-07-03T19:30:00"
"1","2013-07-03T19:48:00","M6","2013-07-03T19:30:00"
"1","2013-07-03T20:05:00","H8","2013-07-03T19:30:00"
"1","2013-07-03T19:59:00","H11","2013-07-03T19:30:00"
"1","2013-07-03T19:45:00","P99","2013-07-03T19:30:00"
"1","2013-07-03T19:48:00","62","2013-07-03T19:30:00"
"1","2013-07-03T19:46:00","E6","2013-07-03T19:30:00"
"1","2013-07-03T20:06:00","W6","2013-07-03T19:30:00"
"1","2013-07-03T20:07:00","1C","2013-07-03T19:30:00"
"1","2013-07-03T20:08:00","D8","2013-07-03T19:30:00"
"1","2013-07-03T20:22:00","D12v2","2013-07-03T19:31:00"
"1","2013-07-03T20:28:00","25B","2013-07-03T19:31:00"
"1","2013-07-03T20:22:00","E2","2013-07-03T19:32:00"
"1","2013-07-03T19:46:00","16G","2013-07-03T19:32:00"
"1","2013-07-03T20:06:00","42","2013-07-03T19:32:00"
"1","2013-07-03T20:07:00","K6","2013-07-03T19:32:00"
"1","2013-07-03T19:46:00","H6","2013-07-03T19:32:00"
"1","2013-07-03T20:03:00","N4","2013-07-03T19:33:00"
"1","2013-07-03T20:03:00","X2","2013-07-03T19:33:00"
"1","2013-07-03T20:12:00","B30","2013-07-03T19:33:00"
"1","2013-07-03T20:29:00","F2","2013-07-03T19:34:00"
"1","2013-07-03T20:19:00","J2","2013-07-03T19:34:00"
"1","2013-07-03T20:18:00","H2","2013-07-03T19:35:00"
"1","2013-07-03T20:13:00","Z11","2013-07-03T19:35:00"
"1","2013-07-03T20:15:00","T18","2013-07-03T19:35:00"
"1","2013-07-03T19:40:00","B99","2013-07-03T19:35:00"
"1","2013-07-03T20:12:00","Z8","2013-07-03T19:35:00"
"1","2013-07-03T20:03:00","V12","2013-07-03T19:35:00"
"1","2013-07-03T20:41:00","Q2","2013-07-03T19:35:00"
"1","2013-07-03T19:46:00","94","2013-07-03T19:35:00"
"1","2013-07-03T20:21:00","G8","2013-07-03T19:35:00"
"1","2013-07-03T20:03:00","R4","2013-07-03T19:35:00"
"1","2013-07-03T19:50:00","SH99","2013-07-03T19:35:00"
"1","2013-07-03T19:56:00","D2","2013-07-03T19:36:00"
"1","2013-07-03T20:44:00","28A","2013-07-03T19:36:00"
"1","2013-07-03T19:59:00","B27","2013-07-03T19:36:00"
"1","2013-07-03T19:59:00","M4","2013-07-03T19:36:00"
"1","2013-07-03T20:19:00","52v1","2013-07-03T19:37:00"
"1","2013-07-03T20:07:00","4B","2013-07-03T19:38:00"
"1","2013-07-03T20:04:00","29C","2013-07-03T19:38:00"
"1","2013-07-03T20:08:00","34","2013-07-03T19:38:00"
"1","2013-07-03T21:08:00","32","2013-07-03T19:38:00"
"1","2013-07-03T19:57:00","74 SOU","2013-07-03T19:38:00"
"1","2013-07-03T19:57:00","25D","2013-07-03T19:38:00"
"1","2013-07-03T20:10:00","3B","2013-07-03T19:39:00"
"1","2013-07-03T20:20:00","L2","2013-07-03T19:39:00"
"1","2013-07-03T20:34:00","92v1","2013-07-03T19:39:00"
"1","2013-07-03T20:20:00","84","2013-07-03T19:39:00"
"1","2013-07-03T19:46:00","F99","2013-07-03T19:39:00"
"1","2013-07-03T20:14:00","42","2013-07-03T19:40:00"
"1","2013-07-03T20:35:00","Y8","2013-07-03T19:40:00"
"1","2013-07-03T20:14:00","38B","2013-07-03T19:40:00"
"1","2013-07-03T20:37:00","F4","2013-07-03T19:40:00"
"1","2013-07-03T20:34:00","90","2013-07-03T19:40:00"
"1","2013-07-03T20:28:00","70","2013-07-03T19:41:00"
"1","2013-07-03T20:30:00","B2","2013-07-03T19:41:00"
"1","2013-07-03T20:10:00","16J","2013-07-03T19:41:00"
"1","2013-07-03T20:31:00","G12","2013-07-03T19:42:00"
"1","2013-07-03T20:25:00","G16","2013-07-03T19:42:00"
"1","2013-07-03T20:27:00","S4","2013-07-03T19:42:00"
"1","2013-07-03T20:52:00","D14","2013-07-03T19:42:00"
"1","2013-07-03T20:25:00","16A","2013-07-03T19:43:00"
"1","2013-07-03T19:58:00","A8","2013-07-03T19:43:00"
"1","2013-07-03T20:18:00","L8","2013-07-03T19:43:00"
"1","2013-07-03T20:15:00","7F","2013-07-03T19:44:00"
"1","2013-07-03T20:22:00","S9","2013-07-03T19:44:00"
"1","2013-07-03T20:28:00","31","2013-07-03T19:44:00"
"1","2013-07-03T20:10:00","D4","2013-07-03T19:45:00"
"1","2013-07-03T20:46:00","F14","2013-07-03T19:45:00"
"1","2013-07-03T20:44:00","10B","2013-07-03T19:45:00"
"1","2013-07-03T20:07:00","3T","2013-07-03T19:45:00"
"1","2013-07-03T20:33:00","17A","2013-07-03T19:45:00"
"1","2013-07-03T20:51:00","C4","2013-07-03T19:45:00"
"1","2013-07-03T20:38:00","P6","2013-07-03T19:45:00"
"1","2013-07-03T20:50:00","D6","2013-07-03T19:45:00"
"1","2013-07-03T20:20:00","R2","2013-07-03T19:45:00"
"1","2013-07-03T20:33:00","25A","2013-07-03T19:45:00"
"1","2013-07-03T20:04:00","62","2013-07-03T19:46:00"
"1","2013-07-03T20:49:00","W2v3","2013-07-03T19:46:00"
"1","2013-07-03T20:17:00","X2","2013-07-03T19:47:00"
"1","2013-07-03T20:22:00","22A","2013-07-03T19:47:00"
"1","2013-07-03T20:27:00","E4","2013-07-03T19:47:00"
"1","2013-07-03T20:09:00","D2v1","2013-07-03T19:47:00"
"1","2013-07-03T20:01:00","16G","2013-07-03T19:47:00"
"1","2013-07-03T20:02:00","H6","2013-07-03T19:48:00"
"1","2013-07-03T20:30:00","2C","2013-07-03T19:48:00"
"1","2013-07-03T20:35:00","83","2013-07-03T19:48:00"
"1","2013-07-03T20:31:00","J2","2013-07-03T19:48:00"
"1","2013-07-03T20:22:00","42","2013-07-03T19:48:00"
"1","2013-07-03T20:45:00","C8v3","2013-07-03T19:49:00"
"1","2013-07-03T20:26:00","N6","2013-07-03T19:49:00"
"1","2013-07-03T20:16:00","A2","2013-07-03T19:49:00"
"1","2013-07-03T20:29:00","53","2013-07-03T19:49:00"
"1","2013-07-03T20:45:00","W4v1","2013-07-03T19:49:00"
"1","2013-07-03T20:13:00","C14","2013-07-03T19:49:00"
"1","2013-07-03T20:58:00","29K","2013-07-03T19:49:00"
"1","2013-07-03T20:01:00","94","2013-07-03T19:50:00"
"1","2013-07-03T20:33:00","H4","2013-07-03T19:50:00"
"1","2013-07-03T20:08:00","M6","2013-07-03T19:50:00"
"1","2013-07-03T20:37:00","1A","2013-07-03T19:50:00"
"1","2013-07-03T20:30:00","10A","2013-07-03T19:50:00"
"1","2013-07-03T19:55:00","B99","2013-07-03T19:50:00"
"1","2013-07-03T20:25:00","H8","2013-07-03T19:50:00"
"1","2013-07-03T20:38:00","V7","2013-07-03T19:50:00"
"1","2013-07-03T20:05:00","P99","2013-07-03T19:50:00"
"1","2013-07-03T20:40:00","F8","2013-07-03T19:50:00"
"1","2013-07-03T20:15:00","A6","2013-07-03T19:51:00"
"1","2013-07-03T20:26:00","C27","2013-07-03T19:51:00"
"1","2013-07-03T20:28:00","54v1","2013-07-03T19:51:00"
"1","2013-07-03T21:03:00","96","2013-07-03T19:51:00"
"1","2013-07-03T20:08:00","15Kv1","2013-07-03T19:51:00"
"1","2013-07-03T20:27:00","K6","2013-07-03T19:52:00"
"1","2013-07-03T20:44:00","C2","2013-07-03T19:52:00"
"1","2013-07-03T20:27:00","Z6v1","2013-07-03T19:52:00"
"1","2013-07-03T20:50:00","86","2013-07-03T19:53:00"
"1","2013-07-03T20:49:00","80","2013-07-03T19:53:00"
"1","2013-07-03T20:30:00","64","2013-07-03T19:53:00"
"1","2013-07-03T20:17:00","U2","2013-07-03T19:53:00"
"1","2013-07-03T20:42:00","S2","2013-07-03T19:54:00"
"1","2013-07-03T20:34:00","B24","2013-07-03T19:54:00"
"1","2013-07-03T20:10:00","SH99","2013-07-03T19:55:00"
"1","2013-07-03T20:43:00","R12","2013-07-03T19:55:00"
"1","2013-07-03T20:13:00","NH1","2013-07-03T19:55:00"
"1","2013-07-03T21:01:00","P12","2013-07-03T19:55:00"
"1","2013-07-03T21:01:00","Q2","2013-07-03T19:55:00"
"1","2013-07-03T20:32:00","9A","2013-07-03T19:55:00"
"1","2013-07-03T20:40:00","Z8v3","2013-07-03T19:55:00"
"1","2013-07-03T21:13:00","23A","2013-07-03T19:55:00"
"1","2013-07-03T20:30:00","G2","2013-07-03T19:55:00"
"1","2013-07-03T20:45:00","R99","2013-07-03T19:56:00"
"1","2013-07-03T20:47:00","A12","2013-07-03T19:56:00"
"1","2013-07-03T20:43:00","70","2013-07-03T19:56:00"
"1","2013-07-03T20:30:00","42","2013-07-03T19:56:00"
"1","2013-07-03T20:38:00","T2","2013-07-03T19:56:00"
"1","2013-07-03T20:01:00","18Sc","2013-07-03T19:57:00"
"1","2013-07-03T20:16:00","D2","2013-07-03T19:58:00"
"1","2013-07-03T20:40:00","3A","2013-07-03T19:58:00"
"1","2013-07-03T20:06:00","F99","2013-07-03T19:59:00"
"1","2013-07-03T20:37:00","S9","2013-07-03T19:59:00"
"1","2013-07-03T20:36:00","W6","2013-07-03T20:00:00"
"1","2013-07-03T21:08:00","28A","2013-07-03T20:00:00"
"1","2013-07-03T20:57:00","F4","2013-07-03T20:00:00"
"1","2013-07-03T20:38:00","D8","2013-07-03T20:00:00"
"1","2013-07-03T20:46:00","G8","2013-07-03T20:00:00"
"1","2013-07-03T20:24:00","A4","2013-07-03T20:00:00"
"1","2013-07-03T20:16:00","X8","2013-07-03T20:00:00"
"1","2013-07-03T20:43:00","2T","2013-07-03T20:00:00"
"1","2013-07-03T21:20:00","36","2013-07-03T20:01:00"
"1","2013-07-03T20:50:00","B2","2013-07-03T20:01:00"
"1","2013-07-03T20:28:00","Z9c","2013-07-03T20:01:00"
"1","2013-07-03T20:52:00","E2","2013-07-03T20:02:00"
"1","2013-07-03T20:32:00","X2","2013-07-03T20:02:00"
"1","2013-07-03T20:23:00","J12","2013-07-03T20:02:00"
"1","2013-07-03T20:16:00","16G","2013-07-03T20:02:00"
"1","2013-07-03T20:21:00","74 SOU","2013-07-03T20:02:00"
"1","2013-07-03T20:58:00","92v1","2013-07-03T20:03:00"
"1","2013-07-03T20:46:00","J2","2013-07-03T20:03:00"
"1","2013-07-03T20:55:00","Y9","2013-07-03T20:04:00"
"1","2013-07-03T21:00:00","2B","2013-07-03T20:04:00"
"1","2013-07-03T20:10:00","B99","2013-07-03T20:05:00"
"1","2013-07-03T20:42:00","H2","2013-07-03T20:05:00"
"1","2013-07-03T20:31:00","H12","2013-07-03T20:05:00"
"1","2013-07-03T20:43:00","31","2013-07-03T20:06:00"
"1","2013-07-03T20:29:00","M4","2013-07-03T20:06:00"
"1","2013-07-03T20:27:00","4H","2013-07-03T20:06:00"
"1","2013-07-03T20:24:00","62","2013-07-03T20:06:00"
"1","2013-07-03T20:40:00","42","2013-07-03T20:06:00"
"1","2013-07-03T20:33:00","R4","2013-07-03T20:07:00"
"1","2013-07-03T21:01:00","90","2013-07-03T20:07:00"
"1","2013-07-03T20:22:00","H6","2013-07-03T20:08:00"
"1","2013-07-03T20:44:00","38B","2013-07-03T20:10:00"
"1","2013-07-03T20:43:00","K12","2013-07-03T20:10:00"
"1","2013-07-03T20:45:00","H8","2013-07-03T20:10:00"
"1","2013-07-03T20:25:00","P99","2013-07-03T20:10:00"
"1","2013-07-03T20:26:00","E6","2013-07-03T20:10:00"
"1","2013-07-03T20:28:00","M6","2013-07-03T20:10:00"
"1","2013-07-03T21:09:00","5A","2013-07-03T20:10:00"
"1","2013-07-03T20:57:00","Z6","2013-07-03T20:11:00"
"1","2013-07-03T20:48:00","N6","2013-07-03T20:11:00"
"1","2013-07-03T20:58:00","70","2013-07-03T20:11:00"
"1","2013-07-03T21:07:00","W4v1","2013-07-03T20:11:00"
"1","2013-07-03T20:47:00","52v1","2013-07-03T20:11:00"
"1","2013-07-03T20:47:00","K6","2013-07-03T20:12:00"
"1","2013-07-03T20:23:00","94","2013-07-03T20:12:00"
"1","2013-07-03T20:28:00","A8","2013-07-03T20:13:00"
"1","2013-07-03T20:55:00","16A","2013-07-03T20:13:00"
"1","2013-07-03T20:40:00","A2","2013-07-03T20:13:00"
"1","2013-07-03T20:42:00","L8","2013-07-03T20:13:00"
"1","2013-07-03T20:52:00","B30","2013-07-03T20:13:00"
"1","2013-07-03T20:52:00","S9","2013-07-03T20:14:00"
"1","2013-07-03T20:40:00","16Bv1","2013-07-03T20:14:00"
"1","2013-07-03T20:38:00","C14","2013-07-03T20:14:00"
"1","2013-07-03T20:50:00","R2","2013-07-03T20:15:00"
"1","2013-07-03T20:30:00","SH99","2013-07-03T20:15:00"
"1","2013-07-03T21:21:00","C4","2013-07-03T20:15:00"
"1","2013-07-03T20:40:00","D4","2013-07-03T20:15:00"
"1","2013-07-03T20:51:00","L2","2013-07-03T20:15:00"
"1","2013-07-03T20:57:00","S4","2013-07-03T20:15:00"
"1","2013-07-03T21:08:00","P6","2013-07-03T20:15:00"
"1","2013-07-03T21:21:00","Q2","2013-07-03T20:15:00"
"1","2013-07-03T21:14:00","10B","2013-07-03T20:15:00"
"1","2013-07-03T20:35:00","W99","2013-07-03T20:15:00"
"1","2013-07-03T21:20:00","D6","2013-07-03T20:15:00"
"1","2013-07-03T21:19:00","W2v3","2013-07-03T20:16:00"
"1","2013-07-03T20:47:00","X2","2013-07-03T20:17:00"
"1","2013-07-03T20:31:00","16G","2013-07-03T20:17:00"
"1","2013-07-03T20:57:00","E4","2013-07-03T20:17:00"
"1","2013-07-03T21:15:00","25B","2013-07-03T20:18:00"
"1","2013-07-03T20:47:00","4B","2013-07-03T20:18:00"
"1","2013-07-03T21:05:00","83","2013-07-03T20:18:00"
"1","2013-07-03T21:01:00","J2","2013-07-03T20:18:00"
"1","2013-07-03T21:19:00","F6","2013-07-03T20:18:00"
"1","2013-07-03T20:52:00","42","2013-07-03T20:18:00"
"1","2013-07-03T20:37:00","D2","2013-07-03T20:19:00"
"1","2013-07-03T20:26:00","F99","2013-07-03T20:19:00"
"1","2013-07-03T20:56:00","64","2013-07-03T20:19:00"
"1","2013-07-03T21:15:00","C8v3","2013-07-03T20:19:00"
"1","2013-07-03T21:00:00","T18","2013-07-03T20:20:00"
"1","2013-07-03T21:00:00","53","2013-07-03T20:20:00"
"1","2013-07-03T20:42:00","3T","2013-07-03T20:20:00"
"1","2013-07-03T20:56:00","H4","2013-07-03T20:20:00"
"1","2013-07-03T20:25:00","B99","2013-07-03T20:20:00"
"1","2013-07-03T21:15:00","Y8","2013-07-03T20:20:00"
"1","2013-07-03T21:08:00","R12","2013-07-03T20:20:00"
"1","2013-07-03T21:08:00","V7","2013-07-03T20:20:00"
"1","2013-07-03T20:45:00","7A","2013-07-03T20:20:00"
"1","2013-07-03T21:10:00","B2","2013-07-03T20:21:00"
"1","2013-07-03T21:14:00","C2","2013-07-03T20:22:00"
"1","2013-07-03T21:06:00","C22v1","2013-07-03T20:22:00"
"1","2013-07-03T20:59:00","54v1","2013-07-03T20:22:00"
"1","2013-07-03T20:47:00","U2","2013-07-03T20:23:00"
"1","2013-07-03T20:47:00","C26","2013-07-03T20:23:00"
"1","2013-07-03T20:53:00","34","2013-07-03T20:23:00"
"1","2013-07-03T21:19:00","80","2013-07-03T20:23:00"
"1","2013-07-03T21:45:00","32","2013-07-03T20:23:00"
"1","2013-07-03T21:20:00","86","2013-07-03T20:23:00"
"1","2013-07-03T21:36:00","96","2013-07-03T20:24:00"
"1","2013-07-03T20:48:00","A6","2013-07-03T20:24:00"
"1","2013-07-03T21:00:00","G2","2013-07-03T20:25:00"
"1","2013-07-03T21:43:00","23A","2013-07-03T20:25:00"
"1","2013-07-03T21:31:00","P12v1","2013-07-03T20:25:00"
"1","2013-07-03T20:43:00","NH1","2013-07-03T20:25:00"
"1","2013-07-03T21:07:00","V15","2013-07-03T20:25:00"
"1","2013-07-03T20:45:00","74 SOU","2013-07-03T20:26:00"
"1","2013-07-03T21:13:00","70","2013-07-03T20:26:00"
"1","2013-07-03T21:13:00","A12","2013-07-03T20:26:00"
"1","2013-07-03T21:12:00","Z8v3","2013-07-03T20:27:00"
"1","2013-07-03T21:12:00","S2","2013-07-03T20:27:00"
"1","2013-07-03T20:53:00","B31","2013-07-03T20:28:00"
"1","2013-07-03T21:05:00","10A","2013-07-03T20:28:00"
"1","2013-07-03T21:07:00","S9","2013-07-03T20:29:00"
"1","2013-07-03T20:45:00","62","2013-07-03T20:29:00"
"1","2013-07-03T21:06:00","W6","2013-07-03T20:30:00"
"1","2013-07-03T20:54:00","A4","2013-07-03T20:30:00"
"1","2013-07-03T20:54:00","B21","2013-07-03T20:30:00"
"1","2013-07-03T20:48:00","M6","2013-07-03T20:30:00"
"1","2013-07-03T21:08:00","D8","2013-07-03T20:30:00"
"1","2013-07-03T21:05:00","22A","2013-07-03T20:30:00"
"1","2013-07-03T21:12:00","R99","2013-07-03T20:30:00"
"1","2013-07-03T21:38:00","28A","2013-07-03T20:30:00"
"1","2013-07-03T21:04:00","42","2013-07-03T20:30:00"
"1","2013-07-03T21:27:00","F4","2013-07-03T20:30:00"
"1","2013-07-03T21:17:00","1A","2013-07-03T20:30:00"
"1","2013-07-03T20:45:00","P99","2013-07-03T20:30:00"
"1","2013-07-03T21:22:00","D12v2","2013-07-03T20:31:00"
"1","2013-07-03T21:02:00","9A","2013-07-03T20:31:00"
"1","2013-07-03T21:14:00","T2","2013-07-03T20:32:00"
"1","2013-07-03T21:02:00","X2","2013-07-03T20:32:00"
"1","2013-07-03T20:46:00","16G","2013-07-03T20:32:00"
"1","2013-07-03T21:18:00","G8","2013-07-03T20:32:00"
"1","2013-07-03T21:22:00","E2","2013-07-03T20:32:00"
"1","2013-07-03T21:10:00","N6","2013-07-03T20:33:00"
"1","2013-07-03T21:28:00","92v1","2013-07-03T20:33:00"
"1","2013-07-03T21:29:00","W4v1","2013-07-03T20:33:00"
"1","2013-07-03T20:47:00","H6","2013-07-03T20:34:00"
"1","2013-07-03T21:24:00","F2","2013-07-03T20:34:00"
"1","2013-07-03T21:09:00","H8","2013-07-03T20:34:00"
"1","2013-07-03T21:41:00","Q2","2013-07-03T20:35:00"
"1","2013-07-03T20:40:00","B99","2013-07-03T20:35:00"
"1","2013-07-03T21:03:00","V12","2013-07-03T20:35:00"
"1","2013-07-03T20:50:00","SH99","2013-07-03T20:35:00"
"1","2013-07-03T21:12:00","H2","2013-07-03T20:35:00"
"1","2013-07-03T21:13:00","31","2013-07-03T20:36:00"
"1","2013-07-03T20:59:00","M4","2013-07-03T20:36:00"
"1","2013-07-03T20:59:00","B27","2013-07-03T20:36:00"
"1","2013-07-03T21:31:00","90","2013-07-03T20:37:00"
"1","2013-07-03T21:21:00","J2","2013-07-03T20:38:00"
"1","2013-07-03T20:46:00","F99","2013-07-03T20:39:00"
"1","2013-07-03T21:10:00","3B","2013-07-03T20:39:00"
"1","2013-07-03T21:20:00","84","2013-07-03T20:39:00"
"1","2013-07-03T20:58:00","D2","2013-07-03T20:40:00"
"1","2013-07-03T21:35:00","10B","2013-07-03T20:40:00"
"1","2013-07-03T20:56:00","X8","2013-07-03T20:40:00"
"1","2013-07-03T21:17:00","1C","2013-07-03T20:40:00"
"1","2013-07-03T21:14:00","38B","2013-07-03T20:40:00"
"1","2013-07-03T21:27:00","Z6","2013-07-03T20:41:00"
"1","2013-07-03T21:30:00","B2","2013-07-03T20:41:00"
"1","2013-07-03T21:28:00","70","2013-07-03T20:41:00"
"1","2013-07-03T21:25:00","G16","2013-07-03T20:42:00"
"1","2013-07-03T21:17:00","K6","2013-07-03T20:42:00"
"1","2013-07-03T21:52:00","D14","2013-07-03T20:42:00"
"1","2013-07-03T21:16:00","42","2013-07-03T20:42:00"
"1","2013-07-03T21:18:00","52v1","2013-07-03T20:42:00"
"1","2013-07-03T21:31:00","G12","2013-07-03T20:42:00"
"1","2013-07-03T21:09:00","A2","2013-07-03T20:42:00"
"1","2013-07-03T21:12:00","L8","2013-07-03T20:43:00"
"1","2013-07-03T21:31:00","25A","2013-07-03T20:43:00"
"1","2013-07-03T20:58:00","A8","2013-07-03T20:43:00"
"1","2013-07-03T21:35:00","Y9","2013-07-03T20:44:00"
"1","2013-07-03T21:53:00","29K","2013-07-03T20:44:00"
"1","2013-07-03T20:55:00","94","2013-07-03T20:44:00"
"1","2013-07-03T21:22:00","S9","2013-07-03T20:44:00"
"1","2013-07-03T21:13:00","16J","2013-07-03T20:44:00"
"1","2013-07-03T21:50:00","D6","2013-07-03T20:45:00"
"1","2013-07-03T21:46:00","F14","2013-07-03T20:45:00"
"1","2013-07-03T21:10:00","D4","2013-07-03T20:45:00"
"1","2013-07-03T21:15:00","7F","2013-07-03T20:45:00"
"1","2013-07-03T21:38:00","P6","2013-07-03T20:45:00"
"1","2013-07-03T21:27:00","S4","2013-07-03T20:45:00"
"1","2013-07-03T21:21:00","L2","2013-07-03T20:45:00"
"1","2013-07-03T21:49:00","W2v3","2013-07-03T20:46:00"
"1","2013-07-03T21:20:00","64","2013-07-03T20:47:00"
"1","2013-07-03T21:17:00","X2","2013-07-03T20:47:00"
"1","2013-07-03T21:02:00","16G","2013-07-03T20:48:00"
"1","2013-07-03T21:45:00","C8v3","2013-07-03T20:49:00"
"1","2013-07-03T21:08:00","M6","2013-07-03T20:50:00"
"1","2013-07-03T21:49:00","5A","2013-07-03T20:50:00"
"1","2013-07-03T21:30:00","53","2013-07-03T20:50:00"
"1","2013-07-03T21:30:00","2C","2013-07-03T20:50:00"
"1","2013-07-03T21:05:00","P99","2013-07-03T20:50:00"
"1","2013-07-03T20:55:00","B99","2013-07-03T20:50:00"
"1","2013-07-03T21:06:00","E6","2013-07-03T20:50:00"
"1","2013-07-03T21:09:00","74 SOU","2013-07-03T20:50:00"
"1","2013-07-03T21:06:00","62","2013-07-03T20:50:00"
"1","2013-07-03T21:26:00","H4","2013-07-03T20:50:00"
